full_name,primary_channel,primary_match_reason,primary_confidence,all_channels,channel_count
fdp_dev_std_internal.std_internal_sapanzecc.plant_maintenance_partners__ihpa,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.plant_maintenance_partners__ihpa_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.plant_wm_assignment__t320,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.plant_wm_assignment__t320_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pool_cluster_structures__dd06l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pool_cluster_structures__dd06l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pricat_cat_item_units_of_measure_dimensions_weights_eans__pricat_k004,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pricat_cat_item_units_of_measure_dimensions_weights_eans__pricat_k004_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pricing_procedure_data__t683s,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pricing_procedure_data__t683s_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priorities__t356,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priorities__t356_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priority_text__t356_t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priority_text__t356_t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priority_type_texts__t356a_t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.priority_type_texts__t356a_t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.process_type_definition___opt_vim_t800,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.process_type_texts__opt_vim_t800t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.process_type_texts__opt_vim_t800t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_header__ekko,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_header__ekko_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_header_hist__ekko_schemaevolution,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_history__ekbe,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_history__ekbe_11003,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_history__ekbe_11003_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_history__ekbe_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_history__ekbe_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_item__ekpo,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_item__ekpo_11003,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_item__ekpo_11003_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_item__ekpo_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchase_order_item__ekpo_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchasing_groups__t024,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchasing_groups__t024_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchasing_organisations__t024e,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_purchasing_organisations__t024e_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_vendor_confirmations__ekes,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_vendor_confirmations__ekes_11003,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_vendor_confirmations__ekes_11003_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_vendor_confirmations__ekes_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.procurement_vendor_confirmations__ekes_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_group_texts__t867t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_group_texts__t867t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_hierarchies__t179,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_hierarchies__t179_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_proposal_definition_of_customer_procedure__tpvd,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.product_proposal_definition_of_customer_procedure__tpvd_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.production_versions_of_material__mkal,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.production_versions_of_material__mkal_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre__cepc,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre__cepc_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre__cepc_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre_text__cepct,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre_text__cepct_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.profit_centre_text__cepct_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.project_definition__proj,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.project_definition__proj_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchase_order_join,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchase_order_join_bkp30_01_2023,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchase_requisition__eban,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_document_types__t161,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_document_types__t161_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_groups__t024,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_groups__t024_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_info_record_general_data__eina,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_info_record_general_data__eina_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_info_record_purchasing_organization_data__eine,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_info_record_purchasing_organization_data__eine_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_source_list__eord,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.purchasing_source_list__eord_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pushbutton_text__lfctx,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.pushbutton_text__lfctx_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_block_functions_texts__tq04s,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_block_functions_texts__tq04s_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_certificate_categories_for_procurement__tq05,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_certificate_categories_for_procurement__tq05_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_system__tq02b,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_system__tq02b_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_system_definition__tq02,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.qm_system_definition__tq02_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.quality_notification__qmel,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.quality_notification_tasks__qmsm,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_data_element_texts__dd04t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_data_element_texts__dd04t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_domain_texts__dd01t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_domain_texts__dd01t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_relationship_definitions__dd08l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_relationship_definitions__dd08l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_texts_on_sql_tables__dd06t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_texts_on_sql_tables__dd06t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_values_for_domains__dd07l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.r3_dd_values_for_domains__dd07l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.reason_for_movement__t157e,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.reason_for_movement__t157e_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rebate_agreement_types_texts__t6b1t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rebate_agreement_types_texts__t6b1t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rejection_reasons_for_sales_documents__tvagt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rejection_reasons_for_sales_documents__tvagt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes__tvro,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes__tvro_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_determination_in_deliveries__trolz,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_determination_in_deliveries__trolz_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_loading_groups__tlgr,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_loading_groups__tlgr_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_mode_of_transport_by_shipping_type_texts__t173t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_mode_of_transport_by_shipping_type_texts__t173t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_mode_of_transport_for_each_shipping_type__t173,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_mode_of_transport_for_each_shipping_type__t173_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_texts__tvrot,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_texts__tvrot_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_transportation_connection_points__tvkn,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_transportation_connection_points__tvkn_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_transportation_connection_points_texts__tvknt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.routes_transportation_connection_points_texts__tvknt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rp16_testdata,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rp16_testdata_sample1,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rp16_testdata_sample2,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rules_for_follow_up_functions__tq85r,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.rules_for_follow_up_functions__tq85r_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_business_data__vbkd,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_business_data__vbkd_bkp2,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_flow__vbfa,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_header_data__vbak,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_item_data__vbap,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_item_data__vbap_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_item_data__vbap_bkp2,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_item_status__vbup,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_schedule_line_data__vbep,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_schedule_line_data__vbep_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_schedule_line_data__vbep_bkp2,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_types__tvak,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_types__tvak_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_types_texts__tvakt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_document_types_texts__tvakt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_documents_order_reasons_texts__tvaut,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_documents_order_reasons_texts__tvaut_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org__tvko,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org__tvko_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_cust_sub_account_material__kotg504,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_cust_sub_account_material__kotg504_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_sls_district_material__kotg503,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_sls_district_material__kotg503_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_sold_to_pt_material__kotg502,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.sales_org_dist_ch_sold_to_pt_material__kotg502_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
