src_full_name,tgt_full_name,edge_count,hop,direction
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_no_description__t604t_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_no_description__t604t,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm_hist,fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr_hist,fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr_hist,fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85_hist,fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85_hist,fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb_hist,fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb_hist,fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_gl_account_master_anz,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat,fdp_prd_itg_internal.itg_internal_source_to_pay.fact_ml_recategorisation_spend,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat,637,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat,637,1,up
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030,fdp_prd_srv_internal.srv_internal_sapanzecc.dim_gl_acct,16,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030,112,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030,112,1,up
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1_hist,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_gl_account_master_anz,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1,102,1,down
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1_hist,fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1,102,1,up
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_vendor_master_purchasing_organization,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt,fdp_prd_std_internal.std_internal_source_to_pay.vw_vendor_master_purchasing_organization,6,1,down
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt_hist,fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt,372,1,down
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt_hist,fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt,372,1,up
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk_hist,fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk_hist,fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban_hist,fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban_hist,fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f_hist,fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f_hist,fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137_hist,fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137_hist,fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,fdp_prd_itg_internal.itg_internal_finance.dim_supplier,92,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_vendor_general_data,92,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,fdp_prd_std_internal.std_internal_source_to_pay.vw_vendor_general_data,845,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t_hist,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_industry_names,91,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,1433,1,down
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t_hist,fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,1433,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat_hist,fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp_hist,fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp_hist,fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean_hist,fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean_hist,fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_srv_internal.srv_internal_sapanzecc.fact_batch_crossplant,1628,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sup.master_anz1_delta,1,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sup.master_anz1_drop,1,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sup.master_anz2,1,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,fdp_prd_std_internal.std_internal_sup.master_anz3,1,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,2443,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,2443,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_stock__mchb,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_stock__mchb,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_stock__mchb,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_customer_stock__msku,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_customer_stock__msku,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf,480,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf,480,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_srv_internal.srv_internal_sapanzecc.fact_material_doc_seg_au,2045,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,3303,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,3303,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_hist,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_hist,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard,202,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard,202,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_dev_std_internal.std_internal_snp.snp_supply_plan_itg_dummy,1,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,63,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,2,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.mld_snp_supply_plan,52,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.mld_snp_supply_plan,52,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.mld_snp_supply_plan_adhoc,7,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_inventory.mld_snp_supply_plan_adhoc,7,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_itg_internal.itg_internal_sapanzecc.fact_material_valuation,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.au_consolidated_inventory,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.snp_supply_plan,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.snp_supply_plan,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.snp_supply_plan_adhoc,12,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,fdp_prd_std_internal.std_internal_sapanzecc.snp_supply_plan_adhoc,12,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,2414,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew_hist,fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,2414,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_sales_order_stock__mska,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_sales_order_stock__mska,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.inventory_salesorder_stock_valuation__ebew,fdp_prd_itg_internal.itg_internal_sapanzecc.fact_salesorder_stock_valuation,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_vendor_stock__mslb,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.inventory_vendor_stock__mslb,fdp_prd_std_internal.std_internal_sapanzecc.batch_aggregate,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i_hist,fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i_hist,fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l_hist,fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l_hist,fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002_hist,fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob,fdp_prd_itg_internal.itg_internal_sapanzecc.fact_link_internal_number_and_object,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob_hist,fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob,374,1,down
fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob_hist,fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob,374,1,up
fdp_prd_std_internal.std_internal_sapanzecc.location__t499s_hist,fdp_prd_std_internal.std_internal_sapanzecc.location__t499s,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.location__t499s_hist,fdp_prd_std_internal.std_internal_sapanzecc.location__t499s,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.handling_unit_join,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.handling_unit_join,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp,206,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp,206,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo,fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist,fdp_prd_std_internal.std_internal_sapanzecc.handling_unit_join,90,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist,fdp_prd_std_internal.std_internal_sapanzecc.handling_unit_join,90,1,up
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist,fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo,643,1,down
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist,fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo,643,1,up
fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode_hist,fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode_hist,fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i_hist,fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i_hist,fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16_hist,fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16_hist,fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004,98,1,down
fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004,98,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg,97,1,down
fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg_hist,fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg,97,1,up
fdp_prd_std_internal.std_internal_sapanzecc.material_group_descriptions__t023t,fdp_prd_itg_internal.itg_internal_finance.dim_material_group,91,1,down
