node,is_seed,first_seen_hop,first_seen_dir,n_upstream,n_upstream_mainland,n_downstream,n_downstream_mainland,mainland_in_ratio,mainland_out_ratio,bridge_score,category,sep_business_entity,sep_location,sep_employee,sep_customer,sep_material,sep_sales_org,catalog,schema,table_name
adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.fact_pva_expanded,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,adpcoe_dev_std_restricted,srv_internal_source_to_pay_ai_poc,fact_pva_expanded
adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,false,3,down,7,0,3,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,adpcoe_dev_std_restricted,srv_internal_source_to_pay_ai_poc,operating_services_invoices
adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.price_variability_alerts,false,3,down,6,0,4,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,adpcoe_dev_std_restricted,srv_internal_source_to_pay_ai_poc,price_variability_alerts
adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.supplier_fragmentation_alerts,false,3,down,4,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,adpcoe_dev_std_restricted,srv_internal_source_to_pay_ai_poc,supplier_fragmentation_alerts
adpcoe_dev_std_restricted.std_restricted_source_to_pay_ai_poc.fact_supplier_invoice_ai_poc,false,3,down,2,0,3,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,adpcoe_dev_std_restricted,std_restricted_source_to_pay_ai_poc,fact_supplier_invoice_ai_poc
fdp_dev_itg_internal.itg_internal_finance.dim_supplier_bkp_23_feb,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_finance,dim_supplier_bkp_23_feb
fdp_dev_itg_internal.itg_internal_korora.shipment_container_tracking_fonterra,false,2,up,5,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_korora,shipment_container_tracking_fonterra
fdp_dev_itg_internal.itg_internal_manual_information_management.im_in_control_bckup_20260414,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_manual_information_management,im_in_control_bckup_20260414
fdp_dev_itg_internal.itg_internal_manual_information_management.ppl_documents_bckup_20260414,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_manual_information_management,ppl_documents_bckup_20260414
fdp_dev_itg_internal.itg_internal_manual_information_management.sharepoint_sites_bckup_20260414,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_manual_information_management,sharepoint_sites_bckup_20260414
fdp_dev_itg_internal.itg_internal_scv.indirect_sales_05052026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,1,fdp_dev_itg_internal,itg_internal_scv,indirect_sales_05052026
fdp_dev_itg_internal.itg_internal_scv.japan_customer_stock_sales_05052026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,1,fdp_dev_itg_internal,itg_internal_scv,japan_customer_stock_sales_05052026
fdp_dev_itg_internal.itg_internal_scv.switch_indirect_05052026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,1,fdp_dev_itg_internal,itg_internal_scv,switch_indirect_05052026
fdp_dev_itg_internal.itg_internal_scv.warehouse_replenishment_05052026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,1,fdp_dev_itg_internal,itg_internal_scv,warehouse_replenishment_05052026
fdp_dev_itg_internal.itg_internal_source_to_pay.dim_buying_channel,false,2,down,1,0,4,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_source_to_pay,dim_buying_channel
fdp_dev_itg_internal.itg_internal_source_to_pay.dim_concur_merchant,false,3,down,1,0,4,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_source_to_pay,dim_concur_merchant
fdp_dev_itg_internal.itg_internal_source_to_pay.dim_supplier_invoice_status,false,3,down,1,0,4,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_source_to_pay,dim_supplier_invoice_status
fdp_dev_itg_internal.itg_internal_supply.shipping_unit,false,2,up,9,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_supply,shipping_unit
fdp_dev_itg_internal.itg_internal_supply.shipping_unit_05052026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_supply,shipping_unit_05052026
fdp_dev_itg_restricted.itg_restricted_finance.fact_cost_centre_analytics,false,2,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_finance,fact_cost_centre_analytics
fdp_dev_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,false,2,down,2,0,9,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_finance,stg_source_to_pay_invoice_status
fdp_dev_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,false,2,down,12,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_source_to_pay,fact_corporate_expense_invoice
fdp_dev_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice_bkp_31032026,false,3,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_source_to_pay,fact_corporate_expense_invoice_bkp_31032026
fdp_dev_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,false,2,down,12,0,3,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_source_to_pay,fact_supplier_parked_invoice
fdp_dev_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,false,2,down,12,0,3,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_itg_restricted,itg_restricted_source_to_pay,fact_vendor_transaction
fdp_dev_srv_internal.srv_internal_ame_data_warehouse.open_po_report,false,2,down,3,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_ame_data_warehouse,open_po_report
fdp_dev_srv_internal.srv_internal_ame_data_warehouse.po_dashboard,false,3,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_ame_data_warehouse,po_dashboard
fdp_dev_srv_internal.srv_internal_ame_data_warehouse.po_status_report_detailed,false,2,down,3,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_ame_data_warehouse,po_status_report_detailed
fdp_dev_srv_internal.srv_internal_ame_data_warehouse.spend_by_vendor_report,false,2,down,4,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_ame_data_warehouse,spend_by_vendor_report
fdp_dev_srv_internal.srv_internal_finance.dim_cfin_supplier,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_cfin_supplier
fdp_dev_srv_internal.srv_internal_finance.dim_material_group,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_material_group
fdp_dev_srv_internal.srv_internal_finance.dim_org_sender_company_code,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_org_sender_company_code
fdp_dev_srv_internal.srv_internal_finance.dim_plant,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_plant
fdp_dev_srv_internal.srv_internal_finance.dim_purchase_order_plant,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_purchase_order_plant
fdp_dev_srv_internal.srv_internal_finance.dim_purchase_order_unit_of_measure,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_purchase_order_unit_of_measure
fdp_dev_srv_internal.srv_internal_finance.dim_sender_unit_of_measure,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_sender_unit_of_measure
fdp_dev_srv_internal.srv_internal_finance.dim_supplier,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_supplier
fdp_dev_srv_internal.srv_internal_finance.dim_supplier_company,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_finance,dim_supplier_company
fdp_dev_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,false,2,down,6,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_inventory,au_inventory_fin_rpt_mb5l
fdp_dev_srv_internal.srv_internal_korora.shipment_container_tracking_summary_fonterra,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_korora,shipment_container_tracking_summary_fonterra
fdp_dev_srv_internal.srv_internal_korora.vw_shipment_container_tracking_summary_fonterra,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_korora,vw_shipment_container_tracking_summary_fonterra
fdp_dev_srv_internal.srv_internal_sapanzecc.availability_report,false,2,down,5,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,availability_report
fdp_dev_srv_internal.srv_internal_sapanzecc.cogs_zcost_component,false,2,down,2,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,cogs_zcost_component
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_fia_dp_customer_master,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,dim_fia_dp_customer_master
fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,false,2,down,4,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,rpt_base_commodity_pricing
fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,false,2,down,8,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,rpt_delivered_full_diff
fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,false,2,down,7,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,rpt_foodservice_order
fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,false,2,down,3,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_sapanzecc,rpt_storage_damage
fdp_dev_srv_internal.srv_internal_source_to_pay.accounting_documents_ml_classification_incl_punaha,false,2,down,3,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,accounting_documents_ml_classification_incl_punaha
fdp_dev_srv_internal.srv_internal_source_to_pay.dim_buying_channel,false,3,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,dim_buying_channel
fdp_dev_srv_internal.srv_internal_source_to_pay.dim_concur_merchant,false,4,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,dim_concur_merchant
fdp_dev_srv_internal.srv_internal_source_to_pay.dim_purchase_order_profile,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,dim_purchase_order_profile
fdp_dev_srv_internal.srv_internal_source_to_pay.dim_supplier_invoice_profile,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,dim_supplier_invoice_profile
fdp_dev_srv_internal.srv_internal_source_to_pay.dim_supplier_invoice_status,false,4,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,dim_supplier_invoice_status
fdp_dev_srv_internal.srv_internal_source_to_pay.fact_supplier_invoice_payment,false,3,down,2,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,fact_supplier_invoice_payment
fdp_dev_srv_internal.srv_internal_source_to_pay.vw_accounting_documents_ml_classification_incl_punaha,false,2,down,3,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,vw_accounting_documents_ml_classification_incl_punaha
fdp_dev_srv_restricted.srv_restricted_finance.fact_cost_centre_analytics,false,3,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_finance,fact_cost_centre_analytics
fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales_fonterra,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_finance,fact_oceania_cogs_daily_sales_fonterra
fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales_mainland,false,2,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_finance,fact_oceania_cogs_daily_sales_mainland
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_corporate_expense_invoice,false,3,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_source_to_pay,fact_corporate_expense_invoice
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,false,4,down,2,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_source_to_pay,fact_supplier_invoice
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice_payment,false,3,down,2,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_source_to_pay,fact_supplier_invoice_payment
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_supplier_parked_invoice,false,3,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_source_to_pay,fact_supplier_parked_invoice
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_vendor_transaction,false,3,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_srv_restricted,srv_restricted_source_to_pay,fact_vendor_transaction
fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_indonesia_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,all_customer_prediction_indonesia_may2026
fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_indonesia_oct2025_propensity,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,all_customer_prediction_indonesia_oct2025_propensity
fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_philippines_feb2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,all_customer_prediction_philippines_feb2026
fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_philippines_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,all_customer_prediction_philippines_may2026
fdp_dev_std_internal.sea_ai_poc.benchmark_indonesia_may2026,false,4,down,2,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,benchmark_indonesia_may2026
fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_feb2026,false,4,down,2,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,benchmark_philippines_feb2026
fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_may2026,false,4,down,2,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,benchmark_philippines_may2026
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_may2026,false,4,down,2,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,customer_pb_1y_indonesia_may2026
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_mar2026_propensity,false,4,down,2,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,customer_pb_1y_indonesia_oct2025_mar2026_propensity
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_propensity,false,4,down,2,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,customer_pb_1y_indonesia_oct2025_propensity
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_feb2026,false,4,down,2,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,customer_pb_1y_philippines_feb2026
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_may2026,false,4,down,2,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,customer_pb_1y_philippines_may2026
fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,false,4,down,3,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,final_prediction_indonesia_may2026
fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_oct2025,false,4,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,final_prediction_indonesia_oct2025
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,false,4,down,3,0,6,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,final_prediction_philippines_feb2026
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,false,4,down,3,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,final_prediction_philippines_may2026
fdp_dev_std_internal.sea_ai_poc.md_customer,false,3,down,1,0,12,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,md_customer
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_gainback_oct2025_v11,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_gainback_oct2025_v11
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_indonesia_gainback_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_indonesia_gainback_may2026
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_indonesia_newranging_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_indonesia_newranging_may2026
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_gainback_feb2026
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026_v1,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_gainback_feb2026_v1
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026_v2,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_gainback_feb2026_v2
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_gainback_may2026
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_newranging_feb2026
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026_v1,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_newranging_feb2026_v1
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026_v2,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_newranging_feb2026_v2
fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_may2026,false,5,down,1,0,0,0,0.000,,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,oppotunity_list_philippines_newranging_may2026
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_may2026,false,3,down,1,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,sales_data_indonesia_may2026
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_mar2026_propensity,false,3,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,sales_data_indonesia_oct2025_mar2026_propensity
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_propensity,false,3,down,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,sales_data_indonesia_oct2025_propensity
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_feb2026,false,3,down,1,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,sales_data_philippines_feb2026
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_may2026,false,3,down,1,0,2,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,sea_ai_poc,sales_data_philippines_may2026
fdp_dev_std_internal.std_internal_cfin.md_dim_date_hist,false,2,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_cfin,md_dim_date_hist
fdp_dev_std_internal.std_internal_corpsap.delivery_header,false,3,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,1,0,1,0,1,fdp_dev_std_internal,std_internal_corpsap,delivery_header
fdp_dev_std_internal.std_internal_corpsap.general_material_master,false,4,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,1,1,0,fdp_dev_std_internal,std_internal_corpsap,general_material_master
fdp_dev_std_internal.std_internal_corpsap.general_material_master_hist,false,5,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,1,1,0,fdp_dev_std_internal,std_internal_corpsap,general_material_master_hist
fdp_dev_std_internal.std_internal_corpsap.material_description,false,3,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,0,fdp_dev_std_internal,std_internal_corpsap,material_description
fdp_dev_std_internal.std_internal_corpsap.material_description_hist,false,4,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,1,0,fdp_dev_std_internal,std_internal_corpsap,material_description_hist
fdp_dev_std_internal.std_internal_corpsap.sales_order_header,false,2,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,1,0,0,1,0,1,fdp_dev_std_internal,std_internal_corpsap,sales_order_header
fdp_dev_std_internal.std_internal_corpsap.sales_order_header_30042026,false,2,up,1,0,1,0,0.000,0.000,0.000,RETAINED_OR_INDIRECT,1,0,0,1,0,1,fdp_dev_std_internal,std_internal_corpsap,sales_order_header_30042026
fdp_dev_std_internal.std_internal_sapanzbw.material__zmaterial_hist,false,2,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzbw,material__zmaterial_hist
fdp_dev_std_internal.std_internal_sapanzbw.material_text__zmaterial_hist,false,2,up,0,0,1,0,,0.000,0.000,RETAINED_OR_INDIRECT,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzbw,material_text__zmaterial_hist
